timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710145619055,3,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,3,0,0
1710145619085,1,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7135,1,0,0
1710145619087,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,57,0
1710145619115,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145619145,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7136,1,0,0
1710145619147,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,29,0
1710145619176,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145619177,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7137,2,0,0
1710145619181,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,347,423,1,1,null,0,57,0
1710145619207,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145619240,2,/find,200,,sendOrders 1-1,,true,,92,173,1,1,http://localhost:8080/api/data-base/find-7138,2,0,0
1710145619242,6,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,31,1
1710145619272,4,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,4,0,1
1710145619276,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7139,2,0,0
1710145619279,5,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,69,0
1710145619319,3,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,3,0,0
1710145619351,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7140,2,0,0
1710145619353,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,29,0
1710145619353,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145619383,1,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7141,1,0,0
1710145619550,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,1,0
1710145619550,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145619553,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7142,1,0,0
1710145619554,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,1,0
1710145619554,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145619556,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7143,2,0,0
1710145619558,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,0,0
1710145619558,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145619559,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7144,2,0,0
1710145619561,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,40,0
1710145619561,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145619603,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7145,1,0,0
1710145619605,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,27,0
1710145619605,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145619633,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7146,1,0,0
1710145619634,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,61,0
1710145619665,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145619696,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7147,2,0,0
1710145619698,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,30,0
1710145619728,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145619729,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7148,2,0,0
1710145619731,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,57,0
1710145619759,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145619790,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7149,2,0,0
1710145619792,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,58,0
1710145619821,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145619852,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7150,2,0,0
1710145619854,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,28,0
1710145619854,3,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145619884,1,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-7151,1,0,0
1710145620056,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,0,0
1710145620056,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620058,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7152,2,0,0
1710145620060,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,503,422,1,1,null,0,28,0
1710145620060,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,249,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620090,1,/find,200,,sendOrders 1-1,text,true,,248,173,1,1,http://localhost:8080/api/data-base/find-7153,1,0,0
1710145620092,5,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,58,0
1710145620122,3,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,3,0,0
1710145620153,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7154,2,0,0
1710145620155,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,29,0
1710145620156,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145620185,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7155,2,0,0
1710145620188,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,57,0
1710145620215,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145620246,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7156,2,0,0
1710145620249,6,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,29,0
1710145620278,3,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,3,0,0
1710145620281,3,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7157,3,0,0
1710145620284,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,40,0
1710145620324,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620326,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7158,2,0,0
1710145620328,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,58,0
1710145620355,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620388,1,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-7159,1,0,0
1710145620389,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,58,0
1710145620417,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620449,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7160,2,0,0
1710145620451,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,29,0
1710145620452,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620481,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7161,2,0,0
1710145620484,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,59,0
1710145620513,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620545,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7162,1,0,0
1710145620546,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,29,0
1710145620575,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620577,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7163,2,0,0
1710145620579,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,58,0
1710145620607,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145620638,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7164,1,0,0
1710145620640,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,59,0
1710145620669,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620701,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7165,2,0,0
1710145620841,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,0,0
1710145620841,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620843,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7166,2,0,0
1710145620845,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,1,0
1710145620845,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145620847,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7167,1,0,0
1710145620849,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,0,0
1710145620849,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145620850,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7168,2,0,0
1710145620852,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,39,0
1710145620852,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620893,1,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7169,1,0,0
1710145620894,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,30,0
1710145620924,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620926,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7170,2,0,0
1710145620928,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,58,0
1710145620956,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145620987,1,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7171,1,0,0
1710145621169,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,1,0
1710145621170,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145621171,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7172,2,0,0
1710145621173,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,2,0
1710145621174,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145621176,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7173,1,0,0
1710145621177,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,2,0
1710145621178,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145621180,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7174,1,0,0
1710145621181,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,0,0
1710145621181,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145621183,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7175,2,0,0
1710145621185,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,65,0
1710145621220,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,2,0,0
1710145621252,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7176,1,0,0
1710145621253,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,29,0
1710145621253,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145621284,1,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-7177,1,0,0
1710145621286,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,60,0
1710145621316,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145621347,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7178,2,0,0
1710145621535,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,422,1,1,null,0,1,0
